0,1,2,3,4,5,6,7,8,time
215,2501846528,0,0.0,0.0231,-0.2643,-0.0092,-0.0993,0.0067,1739366648444.324
216,2669618688,0,0.0,0.0231,-0.2643,-0.0092,-0.0993,0.0134,1739366648454.3254
217,2837390848,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648464.3271
218,3005163008,0,0.0,0.0231,-0.2643,-0.0092,-0.0993,0.0067,1739366648474.3286
219,3172935168,0,0.0,0.0462,-0.1321,-0.0185,-0.0903,0.0067,1739366648484.33
220,3340707328,0,-0.023,0.0462,-0.1321,-0.0185,-0.0903,0.0067,1739366648494.3315
221,3508479488,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0067,1739366648504.333
222,3676251648,0,0.023,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648514.3345
223,3844023808,0,0.0,0.0693,-0.2643,-0.0185,-0.1083,0.0134,1739366648524.336
224,4011795968,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648534.3376
225,4179568128,0,0.023,0.0462,-0.1321,-0.0185,-0.0993,0.0201,1739366648544.339
226,52438528,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0134,1739366648554.3406
227,220210688,0,-0.023,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648564.342
228,387982848,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366648574.3435
229,555755008,0,0.0,0.0693,-0.1321,-0.0185,-0.0993,0.0134,1739366648584.345
230,723527168,0,0.0,0.0462,-0.1321,-0.0185,-0.0993,0.0134,1739366648594.3467
231,891299328,0,0.0,0.0462,-0.1321,-0.0185,-0.0993,0.0134,1739366648604.3481
232,1059071488,0,0.0,0.0693,-0.1321,-0.0185,-0.0993,0.0134,1739366648614.3496
233,1226843648,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648624.351
234,1394615808,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0067,1739366648634.3525
235,1562387968,0,0.0,0.0693,-0.1321,-0.0092,-0.1083,0.0134,1739366648644.354
236,1730160128,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0134,1739366648654.3555
237,1897932288,0,0.0,0.0462,-0.1321,0.0,-0.1083,0.0067,1739366648664.3572
238,2065704448,0,-0.023,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366648674.3586
239,2233476608,0,-0.023,0.0462,-0.1321,0.0,-0.1083,0.0134,1739366648684.36
240,2401248768,0,-0.023,0.0462,-0.1321,0.0,-0.1083,0.0134,1739366648694.3616
241,2569020928,0,-0.023,0.0462,-0.1321,-0.0185,-0.0993,0.0134,1739366648704.363
242,2736793088,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366648714.3645
243,2904565248,0,-0.023,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648724.366
244,3072337408,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648734.3677
245,3240109568,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366648744.3691
246,3407881728,0,-0.023,0.0231,-0.1321,-0.0185,-0.0993,0.0134,1739366648754.3706
247,3575653888,0,0.0,0.0231,-0.2643,-0.0092,-0.0993,0.0134,1739366648764.372
248,3743426048,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648774.3735
249,3911198208,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366648784.375
250,4078970368,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0134,1739366648794.3765
251,4246742528,0,0.0,0.0462,-0.1321,-0.0185,-0.0993,0.0134,1739366648804.3782
252,119612928,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366648814.3796
253,287385088,0,0.023,0.0231,-0.2643,-0.0092,-0.0993,0.0067,1739366648824.381
254,455157248,0,0.0,0.0231,-0.1321,-0.0092,-0.1083,0.0067,1739366648834.3826
255,622929408,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366648844.384
256,790701568,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0134,1739366648854.3855
257,958473728,0,0.0,0.0462,-0.1321,-0.0185,-0.0993,0.0134,1739366648864.387
258,1126245888,0,0.0,0.0462,-0.1321,0.0,-0.1083,0.0134,1739366648874.3887
259,1294018048,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366648884.3901
260,1461790208,0,0.023,0.0462,-0.1321,0.0,-0.1083,0.0067,1739366648894.3916
261,1629562368,0,0.023,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648904.393
262,1797334528,0,0.0,0.0693,-0.1321,0.0,-0.1083,0.0067,1739366648914.3945
263,1965106688,0,0.0,0.0462,-0.1321,-0.0185,-0.0993,0.0134,1739366648924.396
264,2132878848,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0067,1739366648934.3975
265,2300651008,0,0.0,0.0693,-0.1321,0.0,-0.1083,0.0067,1739366648944.3992
266,2468423168,0,0.0,0.0462,-0.1321,-0.0185,-0.0903,0.0067,1739366648954.4006
267,2636195328,0,0.023,0.0231,-0.2643,-0.0092,-0.0993,0.0067,1739366648964.402
268,2803967488,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366648974.4036
269,2971739648,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366648984.405
270,3139511808,0,0.0,0.0462,-0.1321,0.0,-0.1083,0.0067,1739366648994.4065
271,3307283968,0,0.0,0.0462,-0.1321,-0.0185,-0.0993,0.0134,1739366649004.408
272,3475056128,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366649014.4097
273,3642828288,0,0.023,0.0462,-0.2643,-0.0185,-0.1083,0.0067,1739366649024.4111
274,3810600448,0,0.0,0.0462,-0.2643,-0.0092,-0.1173,0.0067,1739366649034.4126
275,3978372608,0,-0.023,0.0231,-0.2643,-0.0092,-0.0993,0.0134,1739366649044.414
276,4146144768,0,0.0,0.0462,-0.1321,-0.0185,-0.0903,0.0067,1739366649054.4155
277,19015168,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366649064.417
278,186787328,0,0.023,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366649074.4185
279,354559488,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366649084.4202
