-0.1155,-3.1555,-30.7997
-0.0924,-3.1555,-30.7997
-0.0924,-3.0634,-31.0641
-0.0924,-2.9482,-30.9319
-0.1155,-2.787,-30.7997
-0.1155,-2.6718,-30.7997
-0.0693,-2.6718,-30.9319
-0.0462,-2.7179,-30.9319
-0.0462,-2.764,-31.1962
-0.0231,-2.7179,-31.1962
0.0231,-2.6027,-31.3284
0.0,-2.4876,-31.4606
-0.0462,-2.4876,-31.5928
-0.0231,-2.6258,-31.5928
-0.0231,-2.8331,-31.5928
0.0,-2.9252,-31.8572
0.0,-2.81,-31.8572
-0.0231,-2.5797,-31.8572
-0.0693,-2.3954,-31.8572
-0.1155,-2.4415,-31.9894
-0.1155,-2.6488,-31.9894
-0.0693,-2.9252,-32.1216
-0.0924,-3.1095,-32.2538
-0.1155,-3.0634,-32.1216
-0.1155,-2.9252,-31.9894
-0.1386,-2.8331,-31.9894
-0.1386,-2.81,-32.1216
-0.0693,-2.8791,-31.8572
-0.0924,-2.9943,-31.9894
-0.0924,-2.9943,-31.725
-0.1386,-2.9482,-31.4606
-0.1849,-2.787,-31.1962
-0.2542,-2.7179,-31.1962
-0.2542,-2.6949,-31.0641
-0.208,-2.6949,-31.1962
-0.1618,-2.7179,-31.0641
-0.1618,-2.6718,-30.9319
-0.208,-2.6718,-30.7997
-0.2311,-2.81,-30.7997
-0.208,-2.9713,-30.7997
-0.208,-3.0173,-30.7997
-0.208,-2.9713,-30.6675
-0.208,-2.8331,-30.5353
-0.2773,-2.6718,-30.5353
-0.2773,-2.6718,-30.5353
-0.2542,-2.6718,-30.5353
-0.2773,-2.7179,-30.5353
-0.2542,-2.7179,-30.5353
-0.208,-2.6027,-30.5353
-0.1849,-2.4185,-30.4031
-0.2311,-2.3263,-30.1387
-0.2311,-2.2572,-30.0066
-0.2311,-2.3494,-30.0066
-0.2311,-2.5336,-30.2709
-0.2311,-2.5567,-30.2709
-0.2311,-2.4876,-30.2709
-0.2542,-2.3494,-30.1387
-0.2773,-2.2342,-30.0066
-0.3236,-2.2572,-29.8744
